state,township,village_tract_town,list_name,name,label
Ayeyarwady,Maubin,Ah Lan Gyi,site_name,Ah Lan Gyi,Ah Lan Gyi
Ayeyarwady,Maubin,Tar Pat (West),site_name,Tar Pat (West),Tar Pat (West)
Ayeyarwady,Maubin,Let Kyar Gyi,site_name,Let Kyar Gyi,Let Kyar Gyi
Ayeyarwady,Maubin,Ah Chan,site_name,Ah Chan Ywar Ma,Ah Chan Ywar Ma
Ayeyarwady,Maubin,Ah Lan,site_name,Ah Lan,Ah Lan
Ayeyarwady,Maubin,Mee Thway Chaung,site_name,Lel Kaing Tar Kwin,Lel Kaing Tar Kwin
Ayeyarwady,Maubin,Mee Thway Chaung,site_name,Mee Thway Chaung,Mee Thway Chaung
Ayeyarwady,Maubin,Ma Let To,site_name,Hlaing Tar,Hlaing Tar
Ayeyarwady,Maubin,Sagaing,site_name,Yae Kyaw,Yae Kyaw
Ayeyarwady,Maubin,Thone Gwa,site_name,Thone Gwa,Thone Gwa
Ayeyarwady,Maubin,Pan Ta Put,site_name,Ma Yan Kwayt,Ma Yan Kwayt
Kachin,Waingmaw,,site_name,Sha-It Yang,Sha-It Yang
Kachin,Waingmaw,,site_name,Maga Yang,Maga Yang
Kachin,Waingmaw,,site_name,Pajau - Jan Mai,Pajau - Jan Mai
Kachin,Waingmaw,,site_name,Hkau Shau (BP 12),Hkau Shau (BP 12)
Kachin,Chipwi,,site_name,Hpare Hkyer - BP6,Hpare Hkyer - BP6
Kachin,Puta-O,,site_name,Sut Chying Village,Sut Chying Village
Kachin,Myitkyina,,site_name,Tayang Zup Village,Tayang Zup Village
Kachin,Hpakant,,site_name,Lai Nawng Village,Lai Nawng Village
Yangon,Thanlyin,Thanlyin Town,site_name,Myo Haung (East) Ward,Myo Haung (East) Ward
Yangon,Thanlyin,Thanlyin Town,site_name,Myo Haung (West) Ward,Myo Haung (West) Ward
Yangon,Thanlyin,Hpa Yar Kone,site_name,Kun Chan Kone,Kun Chan Kone
Yangon,Thanlyin,Let Yet San,site_name,Kyaik Inn,Kyaik Inn
Yangon,Thanlyin,Let Yet San,site_name,Mya Yar Yoe,Mya Yar Yoe
Yangon,Thanlyin,Let Yet San,site_name,Let Yet San,Let Yet San
Yangon,Thanlyin,Let Yet San,site_name,Ah Lel,Ah Lel
Yangon,Hmawbi,In Hlyat,site_name,Tha Yet Kone Ah Nauk,Tha Yet Kone Ah Nauk
Yangon,Hmawbi,In Hlyat,site_name,Yae Pyar Chaung,Yae Pyar Chaung
Yangon,Hmawbi,Min,site_name,Boe Hmat Htaw,Boe Hmat Htaw
Yangon,Hmawbi,Min,site_name,Kun Chan Kone,Kun Chan Kone
Yangon,Hmawbi,Min,site_name,Ma Hlwa Kone,Ma Hlwa Kone
Yangon,Hmawbi,Min,site_name,Ma Yan Se,Ma Yan Se
Yangon,Hmawbi,Min,site_name,Thaung,Thaung
Yangon,Hmawbi,Moe Kyoe Pyit,site_name,Lel Pyin Su (South),Lel Pyin Su (South)
Yangon,Hmawbi,Moe Kyoe Pyit,site_name,U To,U To
Yangon,Hmawbi,Myo Chaung,site_name,Thar Yar Kone,Thar Yar Kone
Yangon,Hmawbi,Nyaung Kone,site_name,Nyaung Kone,Nyaung Kone
Yangon,Hmawbi,Pa Thi,site_name,Byu Kyin Wa Taw,Byu Kyin Wa Taw
Yangon,Hmawbi,Pauk Kone,site_name,Kyee Pin Seik,Kyee Pin Seik
Yangon,Hmawbi,Pet Tan,site_name,Ka Yoet Kone,Ka Yoet Kone
Yangon,Hmawbi,Pet Tan,site_name,Pet Tan,Pet Tan
Yangon,Hmawbi,Pet Tan,site_name,San Pya,San Pya
Yangon,Hmawbi,Pet Tan,site_name,Ta Laing Kone,Ta Laing Kone
Yangon,Hmawbi,Pet Tan,site_name,Tha Pyay Seik Pay Ta Yar,Tha Pyay Seik Pay Ta Yar
Yangon,Hmawbi,Shwe Hlay Gyi,site_name,Shwe Hlay Gyi,Shwe Hlay Gyi
Yangon,Hmawbi,Tat Gyi Kone,site_name,Sar Hpyu Su,Sar Hpyu Su
Yangon,Hmawbi,Yin Taik Pin,site_name,Kin Ma Lin Chaung,Kin Ma Lin Chaung
Yangon,Hmawbi,Yin Taik Pin,site_name,Nyaung,Nyaung
Yangon,Hmawbi,Yin Taik Pin,site_name,Yae Kyaw,Yae Kyaw
Yangon,Hmawbi,Yoe Gyi,site_name,Yoe Gyi,Yoe Gyi
Kayin,Hlaingbwe,Thar Yar Kone (Kat Pa Li),site_name,Ah Win Wa,Ah Win Wa
Kayin,Hlaingbwe,Ah Htet Yae Pu,site_name,Ah Htet Yae Pu,Ah Htet Yae Pu
Kayin,Hlaingbwe,Ah Htet Yae Pu,site_name,Hti Thaw Hkei Khee,Hti Thaw Hkei Khee
Kayin,Hlaingbwe,Ka Mawt Ka Chu,site_name,Ka Mawt Ka Chu,Ka Mawt Ka Chu
Kayin,Hlaingbwe,Than Ban,site_name,Than Ban Kan Nar,Than Ban Kan Nar
Kayin,Hlaingbwe,Thar Yar Kone (Kat Pa Li),site_name,Kat Pa Li,Kat Pa Li
Kayin,Hlaingbwe,Ka Mawt Ka Chu,site_name,Kawt Wun,Kawt Wun
Kayin,Hlaingbwe,Kun Tar,site_name,La War,La War
Kayin,Hlaingbwe,Kun Tar,site_name,Kun Tar,Kun Tar
Kayin,Hlaingbwe,Kun Tar,site_name,Kyun Kone,Kyun Kone
Kayin,Hlaingbwe,Thar Yar Kone (Kat Pa Li),site_name,Let Pan Kone,Let Pan Kone
Kayin,Hlaingbwe,Kun Tar,site_name,Pu Tein Kone,Pu Tein Kone
Kayin,Hlaingbwe,Thar Yar Kone (Kat Pa Li),site_name,Shunt Bwet,Shunt Bwet
Kayin,Hlaingbwe,Ah Htet Yae Pu,site_name,Shwe Aung,Shwe Aung
Kayin,Hlaingbwe,Kun Tar,site_name,Tha Di Kho,Tha Di Kho
Kayin,Hlaingbwe,Than Ban,site_name,Than Ban,Than Ban
Kayin,Hlaingbwe,Thar Yar Kone (Kat Pa Li),site_name,Thar Yar Kone,Thar Yar Kone
Kayin,Hlaingbwe,Thar Yar Kone (Kat Pa Li),site_name,War Khoke Taw,War Khoke Taw
Tanintharyi,Kawthoung,Kawthoung Town,site_name,Aye Yeik Nyein Ward,Aye Yeik Nyein Ward
Tanintharyi,Kawthoung,Kawthoung Town,site_name,Shwe Zin Yaw Ward,Shwe Zin Yaw Ward
Tanintharyi,Kawthoung,Kawthoung Town,site_name,Shwe Pyi Thar Ward,Shwe Pyi Thar Ward
Mon,Mawlamyine,Mu Yaung,site_name,Mu Yaung,Mu Yaung
Mon,Mawlamyine,Kawt Hlar,site_name,Hpe Htaw,Hpe Htaw
Tanintharyi,Thayetchaung,La Ba,site_name,Kywe Zat,Kywe Zat
Tanintharyi,Thayetchaung,Thayetchaung Town,site_name,Maw Shi Kone Ward,Maw Shi Kone Ward
Tanintharyi,Thayetchaung,Thayetchaung Town,site_name,Kyauk Myaung Ward,Kyauk Myaung Ward
Magway,Chauk,Na Ywe Taw,site_name,Ka Taing (South),Ka Taing (South)
Magway,Chauk,Ma Gyi Kan,site_name,Koe Su,Koe Su
Magway,Seikphyu,Shar Pin Aint,site_name,Shar Pin Aint,Shar Pin Aint
Magway,Seikphyu,Shar Pin Aint,site_name,Ge Kone,Ge Kone
Magway,Seikphyu,Shar Pin Aint,site_name,Gon Kone,Gon Kone
Magway,Seikphyu,Shar Pin Aint,site_name,Su Lay Kone,Su Lay Kone
Magway,Seikphyu,Shar Pin Aint,site_name,Maung Twin Chaung,Maung Twin Chaung
Magway,Seikphyu,Let Se,site_name,Let Se,Let Se
Magway,Seikphyu,Let Se,site_name,Ohn Hmin,Ohn Hmin
Magway,Seikphyu,Let Se,site_name,Son Kone,Son Kone
Magway,Seikphyu,Ywar Thit Gyi,site_name,Ywar Thit Gyi,Ywar Thit Gyi
Magway,Seikphyu,Ywar Thit Gyi,site_name,Cha Htauk,Cha Htauk
Magway,Seikphyu,Ywar Thit Gyi,site_name,Na Be Kan,Na Be Kan
Magway,Seikphyu,Gway Pin,site_name,Gway Pin,Gway Pin
Magway,Seikphyu,Gway Pin,site_name,Htan Pin Chaung,Htan Pin Chaung
Magway,Seikphyu,Htein Kan,site_name,Htein Kan,Htein Kan
Magway,Seikphyu,Htein Kan,site_name,Ta Mar Chaung,Ta Mar Chaung
Magway,Seikphyu,Te Gyi,site_name,Te Gyi,Te Gyi
Magway,Seikphyu,Te Gyi,site_name,Htan Pin Kan,Htan Pin Kan
Magway,Seikphyu,Seikphyu Town,site_name,Ah Lel Paing Ward,Ah Lel Paing Ward
Magway,Seikphyu,Myay Kyan Taw,site_name,Myay Kyan Taw,Myay Kyan Taw
Magway,Seikphyu,Myay Kyan Taw,site_name,Gyoke Chaung Gyi,Gyoke Chaung Gyi
Magway,Seikphyu,Myay Kyan Taw,site_name,Gyoke Chaung Lay,Gyoke Chaung Lay
Magway,Seikphyu,Te Gyi,site_name,Sein Pan Kone,Sein Pan Kone
Magway,Seikphyu,Seikphyu Town,site_name,Yaw Wa Ward,Yaw Wa Ward
Magway,Seikphyu,Seikphyu Town,site_name,Ywar Thit Ward,Ywar Thit Ward
Magway,Seikphyu,Seikphyu Town,site_name,Ah Nauk Paing Ward,Ah Nauk Paing Ward
Magway,Yenangyaung,Chaing,site_name,Thit Myint Taw,Thit Myint Taw
Magway,Yenangyaung,Pin Wa,site_name,Chaung Ma Gyi Wa,Chaung Ma Gyi Wa
Magway,Yenangyaung,Nyaung Pin Aint,site_name,Kyun Chaung Lay,Kyun Chaung Lay
Magway,Yenangyaung,Hpaung Kwe,site_name,Kone Aing,Kone Aing
Yangon,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),site_name,No (58) Ward,No (58) Ward
Yangon,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),site_name,No (87) Ward,No (87) Ward
Yangon,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),site_name,No (88) Ward,No (88) Ward
Yangon,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),site_name,No (93) Ward,No (93) Ward
Yangon,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),site_name,No (98) Ward,No (98) Ward
Yangon,Dagon Myothit (Seikkan),Dagon Myothit (Seikkan),site_name,No (168) Ward,No (168) Ward
Yangon,Dagon Myothit (Seikkan),Da La Ban,site_name,Da La Ban,Da La Ban
Yangon,Dagon Myothit (Seikkan),Kyi Su (East),site_name,Kyi Su (East),Kyi Su (East)
Yangon,Dagon Myothit (Seikkan),Tha Yet Pin Chaung,site_name,Tha Yet Pin Chaung,Tha Yet Pin Chaung
Yangon,Dagon Myothit (Seikkan),Nyaung Pin,site_name,Nyaung Pin,Nyaung Pin
Yangon,Hlegu,Ka Li Htaw (East),site_name,Ka Li Htaw (East),Ka Li Htaw (East)
Yangon,Hlegu,Ohn Hne Kone,site_name,Da Yei Bo,Da Yei Bo
Yangon,Hmawbi,Hmaw Bi Chaung Wa,site_name,Kone Ka Lay,Kone Ka Lay
Yangon,Hmawbi,Hmaw Bi Chaung Wa,site_name,Let Pan Wea,Let Pan Wea
Yangon,Hmawbi,Hmaw Bi Chaung Wa,site_name,Ta Yoke Kone,Ta Yoke Kone
Yangon,Hmawbi,Hmaw Bi Chaung Wa,site_name,U Paw Kar Kone,U Paw Kar Kone
Yangon,Hmawbi,Hmaw Bi Chaung Wa,site_name,Tha Yet Kone,Tha Yet Kone
Yangon,Hmawbi,Hla Pa Dar,site_name,Nat Ye Kwin,Nat Ye Kwin
Yangon,Hmawbi,Hla Pa Dar,site_name,Thaung Kone,Thaung Kone
Yangon,Hmawbi,Hla Pa Dar,site_name,Kayin Thin Taw Yoe,Kayin Thin Taw Yoe
Yangon,Hmawbi,Hnaw Kone,site_name,Kywe Gaung Inn,Kywe Gaung Inn
Yangon,Hmawbi,Hnaw Kone,site_name,Swei Taw Kone,Swei Taw Kone
Yangon,Hmawbi,Hnaw Kone,site_name,Kyein Paik,Kyein Paik
Yangon,Hmawbi,In Hlyat,site_name,Kun Chan Kone,Kun Chan Kone
Yangon,Hmawbi,In Hlyat,site_name,Kyauk Pone,Kyauk Pone
Yangon,Hmawbi,In Hlyat,site_name,Pyin Htaung Kwin,Pyin Htaung Kwin
Yangon,Hmawbi,In Hlyat,site_name,Tha Yet Kone,Tha Yet Kone
Yangon,Hmawbi,Moe Kyoe Pyit,site_name,Lel Pyin Su (North),Lel Pyin Su (North)
Yangon,Hmawbi,Pet Tan,site_name,Tha Pyay Seik (Upper),Tha Pyay Seik (Upper)
Yangon,Taikkyi,Hpa Lon Bu Tar,site_name,Gaw Rin Gyi Kone,Gaw Rin Gyi Kone
Yangon,Taikkyi,Hpa Lon Bu Tar,site_name,Dee Doke Kwin,Dee Doke Kwin
Yangon,Taikkyi,Hpa Lon Bu Tar,site_name,Set Gyi Yat,Set Gyi Yat
Yangon,Taikkyi,Hpa Lon Bu Tar,site_name,Nyaung Waing,Nyaung Waing
Yangon,Taikkyi,Hpa Lon Bu Tar,site_name,Toe Lel,Toe Lel
Yangon,Taikkyi,Taung Yat Zee Kone,site_name,Taung Yat Zee Kone,Taung Yat Zee Kone
Yangon,Taikkyi,Gyoe Hpyu,site_name,Tin Taw Yoe,Tin Taw Yoe
Yangon,Taikkyi,Gyoe Hpyu,site_name,Kyee Pin Inn,Kyee Pin Inn
Yangon,Taikkyi,Oke Pon,site_name,Pyi Taw Thar,Pyi Taw Thar
Yangon,Taikkyi,Oke Pon,site_name,Oke Pon,Oke Pon
Yangon,Taikkyi,Oke Pon,site_name,Ywar Thit Kone,Ywar Thit Kone
Yangon,Taikkyi,Tha Nat Chaung Bu Tar,site_name,Sar Hpyu Su,Sar Hpyu Su
Yangon,Taikkyi,Hpa Lon Kan Kone,site_name,Daw Min Choke Su,Daw Min Choke Su
Yangon,Taikkyi,Taung Yat Zee Kone,site_name,Nyaung Kone,Nyaung Kone
Yangon,Taikkyi,Tha Yet Chaung,site_name,Sar Hpyu Su,Sar Hpyu Su
Yangon,Taikkyi,Tha Yet Chaung,site_name,Zee Kone,Zee Kone
Yangon,Taikkyi,Taung Yat Zee Kone,site_name,Ah Lel Su,Ah Lel Su
Yangon,Taikkyi,Tha Nat Chaung Bu Tar,site_name,Kayin Su,Kayin Su
Yangon,Taikkyi,Tha Nat Chaung Bu Tar,site_name,Chauk Ein Tan,Chauk Ein Tan
Yangon,Taikkyi,Hpa Lon Kan Kone,site_name,Hpa Lon Kan Kone,Hpa Lon Kan Kone
Yangon,Taikkyi,Oke Pon,site_name,Sar Hpyu Su,Sar Hpyu Su
Yangon,Taikkyi,Tha Yet Chaung,site_name,Tha Yet Chaung,Tha Yet Chaung
Mandalay,Amarapura,Pan Chi,site_name,Pan Chi,Pan Chi
Mandalay,Pyigyitagon,Pyigyitagon Town,site_name,Ngwe Taw Kyi Kone Ward,Ngwe Taw Kyi Kone Ward
Mandalay,Pyigyitagon,Pyigyitagon Town,site_name,Chan Mya Thar Yar Ward,Chan Mya Thar Yar Ward
Mandalay,Pyigyitagon,Pyigyitagon Town,site_name,(Sa Lone) Ward,(Sa Lone) Ward
Mandalay,Pyigyitagon,Pyigyitagon Town,site_name,Yar Taw Ward,Yar Taw Ward
Mandalay,Pyigyitagon,Pyigyitagon Town,site_name,Htein Kone Ward,Htein Kone Ward
Mandalay,Pyigyitagon,Pyigyitagon Town,site_name,Ta Khun Taing Ward,Ta Khun Taing Ward
Mandalay,Pyigyitagon,Pyigyitagon Town,site_name,(Ga Nge) Ward,(Ga Nge) Ward
Magway,Yenangyaung,Yone Kone,site_name,Ah Lel Kan,Ah Lel Kan
Magway,Yenangyaung,Hpoe Koe,site_name,Hpoe Koe,Hpoe Koe
Magway,Yenangyaung,Hpaung Kwe,site_name,Kone Kan,Kone Kan
Magway,Yenangyaung,Nyaung Pin Aint,site_name,Kyun Chaung Gyi,Kyun Chaung Gyi
Magway,Yenangyaung,In Taw,site_name,Lel Kyin Yoe,Lel Kyin Yoe
Magway,Yenangyaung,Chaing,site_name,Nyaung Pin Wun,Nyaung Pin Wun
Magway,Yenangyaung,Kan Gyi,site_name,Sar Gi,Sar Gi
Magway,Yenangyaung,Sein Pan Pin,site_name,Sein Pan Pin,Sein Pan Pin
Magway,Yenangyaung,Kan Gyi,site_name,Khway Ka,Khway Ka
Magway,Yenangyaung,Kan Gyi,site_name,Than Pin Kone,Than Pin Kone
Magway,Yenangyaung,Pin Wa,site_name,Tha Pyay Pin,Tha Pyay Pin
Magway,Yenangyaung,Chaing,site_name,Tha Pyay San,Tha Pyay San
Magway,Yenangyaung,Sein Pan Pin,site_name,Wet Gaung,Wet Gaung
Magway,Yenangyaung,Sein Pan Pin,site_name,Zee Pin Yoe,Zee Pin Yoe
Mandalay,Amarapura,Yin Taw,site_name,Yin Taw,Yin Taw
Mandalay,Amarapura,Shwe Kyet Yet,site_name,Shwe Lay,Shwe Lay
Mandalay,Pyigyitagon,Pyigyitagon Town,site_name,Thin Pan Kone Ward,Thin Pan Kone Ward
Yangon,Hlegu,War Net Kone,site_name,War Net Kone,War Net Kone
Yangon,Hlegu,War Net Kone,site_name,War Net Kone (Kyaung Su),War Net Kone (Kyaung Su)
Yangon,Hlegu,War Net Kone,site_name,War Net Kone (North),War Net Kone (North)
Yangon,Hlegu,Za Yat Kwin,site_name,Za Yat Kwin,Za Yat Kwin
Yangon,Hlegu,Ah Lan Ga Po,site_name,Ah Lan Ga Po,Ah Lan Ga Po
Yangon,Hlegu,Saing Di Kone,site_name,Saing Di Kone,Saing Di Kone
Yangon,Hlegu,Tha Nat Pyin,site_name,Tha Nat Pyin,Tha Nat Pyin
Yangon,Hlegu,Tha Nat Pyin,site_name,Ta Loke Kone,Ta Loke Kone
Yangon,Hlegu,Haing Ku,site_name,U Yin Wa,U Yin Wa
Yangon,Hlegu,Haing Ku,site_name,Haing Ku,Haing Ku
Yangon,Hlegu,Haing Ku,site_name,Kyoet Kone,Kyoet Kone
Yangon,Hlegu,Ka Li Htaw (East),site_name,Hman Kone,Hman Kone
Yangon,Hlegu,Sar Bu Taung,site_name,Sar Bu Taung,Sar Bu Taung
Yangon,Hlegu,Sar Bu Taung,site_name,Ma Dawt Pin,Ma Dawt Pin
Yangon,Hlegu,Nan Ti,site_name,Nyaung Kone,Nyaung Kone
Yangon,Hlegu,Sar Bu Taung,site_name,In Gyin Kwin,In Gyin Kwin
Yangon,Hlegu,Nan Ti,site_name,Nan Ti,Nan Ti
Yangon,Hlegu,Ka Li Htaw (West),site_name,Ka Li Htaw (West),Ka Li Htaw (West)
Yangon,Hlegu,Ka Li Htaw (East),site_name,Kyar Kan,Kyar Kan
Yangon,Hlegu,Ka Li Htaw (East),site_name,Ma Gyi Kan,Ma Gyi Kan
Yangon,Hlegu,Kyun Kone,site_name,Kyun Kone,Kyun Kone
Yangon,Hlegu,Boe Yin Ka Lay,site_name,Boe Yin Ka Lay,Boe Yin Ka Lay
Yangon,Hlegu,Boe Yin Ka Lay,site_name,Gyaung,Gyaung
Yangon,Hlegu,Boe Yin Ka Lay,site_name,Kin Pun Chon,Kin Pun Chon
Yangon,Hlegu,Boe Yin Ka Lay,site_name,Gyone Gyone Kya,Gyone Gyone Kya
Yangon,Hlegu,Ohn Hne Kone,site_name,Ohn Hne Kone,Ohn Hne Kone
Yangon,Hlegu,Boe Yin Ka Lay,site_name,Chaung Kyoe,Chaung Kyoe
Tanintharyi,Kawthoung,Kawthoung Town,site_name,Aung Thu Kha Ward,Aung Thu Kha Ward
Tanintharyi,Kawthoung,Khun Hnit Maing/Shwe Pyi Soe,site_name,Khun Hnit Maing,Khun Hnit Maing
Tanintharyi,Kawthoung,Ma Li Wan,site_name,22-Maing,22-Maing
Tanintharyi,Kawthoung,Ma Li Wan,site_name,Ma Li Wan,Ma Li Wan
Kayin,Hlaingbwe,Hlaingbwe Town,site_name,(Ka Gyi) Ward,(Ka Gyi) Ward
Tanintharyi,Launglon,Thar Yar Kone,site_name,Inn Wun,Inn Wun
Shan (South),Pindaya,Taung Shey,site_name,Lel Pyin Kyay,Lel Pyin Kyay
Shan (South),Pindaya,Thein Kone,site_name,Thein Kone,Thein Kone
Shan (South),Pindaya,Yae Hpyu,site_name,Yae Hpyu (Ah Lel Su),Yae Hpyu (Ah Lel Su)
Shan (South),Pindaya,Yae Hpyu,site_name,Yae Hpyu (Ah Nauk Su),Yae Hpyu (Ah Nauk Su)
Shan (South),Ywangan,Ah Lel Chaung,site_name,Ah Lel Chaung,Ah Lel Chaung
Shan (South),Ywangan,Myaing,site_name,Myaing,Myaing
Shan (South),Ywangan,Nyaung Aing,site_name,Nyaung Aing,Nyaung Aing
Shan (South),Ywangan,Sat Chan,site_name,Hsat Chan,Hsat Chan
Shan (South),Ywangan,Sin Ghaung,site_name,Kaing Su,Kaing Su
Shan (South),Ywangan,Sin Ghaung,site_name,Lay,Lay
Shan (South),Ywangan,Sin Ghaung,site_name,Pyay Thar,Pyay Thar
Shan (South),Ywangan,Ya Gyi,site_name,Ya Gyi,Ya Gyi
Shan (South),Pindaya,Mong Li,site_name,Nat Inn,Nat Inn
Shan (South),Pindaya,Shwe Pu Htoe,site_name,Shwe Pu Htoe,Shwe Pu Htoe
Shan (South),Pindaya,Thit Ae Pin,site_name,Thit Ae Pin,Thit Ae Pin
Shan (South),Ywangan,Hpa Yar Gyi Kone,site_name,Hpa Yar Gyi Kone,Hpa Yar Gyi Kone
Shan (South),Pindaya,Mong Li,site_name,Nat Inn,Nat Inn
Shan (South),Pindaya,Shwe Pu Htoe,site_name,Shwe Pu Htoe,Shwe Pu Htoe
Shan (South),Pindaya,Taung Shey,site_name,Lel Pyin Kyay,Lel Pyin Kyay
Shan (South),Pindaya,Thit Ae Pin,site_name,Thit Ae Pin,Thit Ae Pin
Shan (South),Pindaya,Yae Hpyu,site_name,Yae Hpyu (Ah Lel Su),Yae Hpyu (Ah Lel Su)
Shan (South),Ywangan,Hpa Yar Gyi Kone,site_name,Hpa Yar Gyi Kone,Hpa Yar Gyi Kone
Kachin,Bhamo,Bhamo Town,site_name,Han Te Ward,Han Te Ward
Kachin,Bhamo,Bhamo Town,site_name,Nyaung Pin Ward,Nyaung Pin Ward
Kachin,Bhamo,Bhamo Town,site_name,Thi Ri Ward,Thi Ri Ward
Kachin,Mansi,Mong Hkawng,site_name,Mong Hkawng,Mong Hkawng
Kachin,Mansi,Mansi Town,site_name,Kawng Yar Ward,Kawng Yar Ward
Kachin,Momauk,Momauk Town,site_name,Kyay Nan Waing Ward,Kyay Nan Waing Ward
Kachin,Shwegu,Shwegu Town,site_name,No (4) Ward,No (4) Ward
Kachin,Bhamo,Bhamo Town,site_name,Min Kyaung Kone Ward,Min Kyaung Kone Ward
Kachin,Mansi,Man Hkan Yi Hku,site_name,Man Hkan Yi Hku,Man Hkan Yi Hku
Kachin,Mansi,Mansi Town,site_name,Pyin Oo Lwin Ward,Pyin Oo Lwin Ward
Kachin,Momauk,Momauk Town,site_name,Khar Nan Ward,Khar Nan Ward
Kachin,Bhamo,Bhamo Town,site_name,Thar Si Ward,Thar Si Ward
Kachin,Bhamo,Bhamo Town,site_name,Myo Ma Ward,Myo Ma Ward
Kachin,Mansi,Au Ra Bum,site_name,Au Ra Bum,Au Ra Bum
Kachin,Mansi,Chaung Htauk,site_name,Chaung Htauk,Chaung Htauk
Kachin,Mansi,Mai Bat,site_name,Man Kawng,Man Kawng
Kachin,Bhamo,Bhamo Town,site_name,Aung Thar Ward,Aung Thar Ward
Kachin,Momauk,Man Pong,site_name,Man Pong,Man Pong
Kachin,Mansi,Mong Hkawng,site_name,Maing Khaung Catholic Church,Maing Khaung Catholic Church
Kachin,Mansi,Mong Hkawng,site_name,Nam Hpo (Nam Hpu),Nam Hpo (Nam Hpu)
Kachin,Mansi,Mong Hkawng,site_name,Ma Kaw Yang,Ma Kaw Yang
Kachin,Mansi,Mong Hkawng,site_name,Man Kawng Baptist Church,Man Kawng Baptist Church
Kachin,Mansi,Mong Hkawng,site_name,Mong Hkawng Baptist Church Camp-1,Mong Hkawng Baptist Church Camp-1
Kachin,Momauk,Dawthponeyan Town,site_name,No (1) Ward,No (1) Ward
Kachin,Momauk,Dawthponeyan Town,site_name,No (2) Ward,No (2) Ward
Kachin,Momauk,Dawthponeyan Town,site_name,No (3) Ward,No (3) Ward
Kachin,Momauk,Momauk Town,site_name,Khar Nan Ward,Khar Nan Ward
Kachin,Momauk,Ja Ri Da Gaw,site_name,Ja Ri Da Gaw,Ja Ri Da Gaw
Kachin,Momauk,Kyauk Sa Khan,site_name,Kyauk Sa Khan (Kachin),Kyauk Sa Khan (Kachin)
Kachin,Mansi,Man Hkan Yi Hku,site_name,Man Hkan Yi Hku,Man Hkan Yi Hku
Kachin,Mansi,Mong Hkawng,site_name,Man Kawng Baptist Church,Man Kawng Baptist Church
Kachin,Mansi,Mong Hkawng,site_name,Mong Hkawng Baptist Church-2,Mong Hkawng Baptist Church-2
Kachin,Momauk,Mong Hkawng,site_name,Man Kawng Baptist Church,Man Kawng Baptist Church
Kachin,Momauk,Mong Hkawng,site_name,Mong Hkawng Baptist Church-2,Mong Hkawng Baptist Church-2
Kachin,Momauk,Mong Hkawng,site_name,Maing Khaung Catholic Church,Maing Khaung Catholic Church
Kachin,Momauk,Mong Hkawng,site_name,Mong Hkawng Baptist Church-2,Mong Hkawng Baptist Church-2
Kachin,Mansi,Mung Ding Par,site_name,Mung Ding Par,Mung Ding Par
Kachin,Mansi,Mung Ding Par,site_name,Nam Hpo (Nam Hpu),Nam Hpo (Nam Hpu)
Kachin,Momauk,Ja Ri Da Gaw,site_name,Nam Naing,Nam Naing
Kachin,Momauk,Num Lang,site_name,Nwan Lang,Nwan Lang
Kachin,Momauk,Momauk Town,site_name,Sai Pyo Ye Camp,Sai Pyo Ye Camp
Kachin,Bhamo,Bhamo Town,site_name,Shwe Pyi Thar Ward,Shwe Pyi Thar Ward
Kachin,Mansi,Mong Hkawng,site_name,Tawng Lein (Kachin),Tawng Lein (Kachin)
Kayah,Demoso,Daw Bu Ku,site_name,Daw Bu Ku,Daw Bu Ku
Kayah,Demoso,Nan Mei Khon,site_name,Kyun Taw,Kyun Taw
Kayah,Demoso,Nan Mei Khon,site_name,Oh Kay Htu,Oh Kay Htu
Kayah,Demoso,Saung Du Lar,site_name,Do Taw Ku,Do Taw Ku
Kayah,Demoso,Saung Du Lar,site_name,Ngan Roe,Ngan Roe
Kayah,Demoso,Saung Du Lar,site_name,See Li Done,See Li Done
Kayah,Demoso,Saung Du Lar,site_name,Si Linn,Si Linn
Kayah,Demoso,Saung Du Ywar Thit,site_name,Dung Ka Mee,Dung Ka Mee
Kayah,Demoso,Saung Du Ywar Thit,site_name,Han Thaw Kho,Han Thaw Kho
Kayah,Demoso,Saung Du Ywar Thit,site_name,Thay Su Le Ywar Thit,Thay Su Le Ywar Thit
Kayah,Hpruso,Htee Paw So,site_name,Daw Ku Khu,Daw Ku Khu
Kayah,Hpruso,Htee Paw So,site_name,Daw Ngay Khu,Daw Ngay Khu
Kayah,Hpruso,Htee Paw So,site_name,Htee Paw So,Htee Paw So
Kayah,Hpruso,Htee Paw So,site_name,Htee Thaw Ku,Htee Thaw Ku
Kayah,Hpruso,Htee Paw So,site_name,Ka Dar Lar,Ka Dar Lar
Kayah,Hpruso,Mo So,site_name,Daw Kha Yawt Khu,Daw Kha Yawt Khu
Kayah,Hpruso,Mo So,site_name,Daw Ku Lel,Daw Ku Lel
Kayah,Hpruso,Mo So,site_name,Htee Dee Ku,Htee Dee Ku
Kayah,Hpruso,Mo So,site_name,Mo So,Mo So
Kayah,Hpruso,Daw Bu Ku,site_name,Daw Bu Ku,Daw Bu Ku
